talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,chuva_acumulada_30d,chuva_acumulada_60d,chuva_acumulada_90d,gdd_diario,GDA_mensal,ndvi_target
RP_Talhao_Central,2024-06-25,22.183333333333334,29.9,15.0,0.0,3.16,0.2891666666666666,165.58333333333334,0.2258664533998439,0.7000000000000143,10.500000000000007,43.6,4.183333333333334,71.5875,0.2258664533998439
RP_Talhao_Central,2024-06-26,22.462500000000002,29.6,16.1,0.0,4.14,0.28920833333333335,187.08333333333334,0.2258664533998439,0.40000000000001423,10.500000000000007,32.900000000000006,4.462500000000002,72.5875,0.2258664533998439
RP_Talhao_Central,2024-06-27,22.958333333333332,28.5,16.1,0.0,3.38,0.2875,169.70833333333334,0.2258664533998439,0.0,10.500000000000007,30.7,4.958333333333332,76.25,0.2258664533998439
RP_Talhao_Central,2024-06-28,22.5,29.3,15.4,0.0,3.92,0.2866666666666666,168.08333333333334,0.2258664533998439,0.0,10.500000000000007,27.299999999999997,4.5,80.75,0.2258664533998439
RP_Talhao_Central,2024-06-29,23.09166666666667,29.1,17.4,0.0,3.56,0.286,157.66666666666666,0.2258664533998439,0.0,10.500000000000007,26.599999999999998,5.091666666666669,85.84166666666667,0.2258664533998439
RP_Talhao_Central,2024-06-30,21.220833333333335,27.9,16.0,0.2,3.48,0.28554166666666664,170.5,0.2258664533998439,0.20000000000001422,10.700000000000006,26.2,3.220833333333335,89.0625,0.2258664533998439
RP_Talhao_Central,2024-07-01,18.145833333333332,21.6,14.8,1.0,2.08,0.2824166666666667,107.20833333333333,0.2103670109372478,1.2000000000000142,11.700000000000006,22.900000000000002,0.14583333333333215,88.72083333333333,0.2103670109372478
RP_Talhao_Central,2024-07-02,19.754166666666666,28.3,13.5,0.0,3.18,0.285,186.91666666666666,0.2103670109372478,1.2000000000000142,11.700000000000006,22.900000000000002,1.7541666666666664,88.12083333333334,0.2103670109372478
RP_Talhao_Central,2024-07-03,20.733333333333334,28.0,13.9,0.0,3.42,0.29324999999999996,172.58333333333334,0.2103670109372478,1.2000000000000142,11.700000000000006,22.8,2.7333333333333343,87.56666666666668,0.2103670109372478
RP_Talhao_Central,2024-07-04,21.224999999999998,28.1,13.5,0.0,3.6300000000000003,0.290875,187.20833333333334,0.2103670109372478,1.2000000000000142,11.700000000000006,22.8,3.224999999999998,87.94583333333334,0.2103670109372478
RP_Talhao_Central,2024-07-05,21.224999999999998,28.2,15.1,0.0,3.67,0.28891666666666665,174.70833333333334,0.2103670109372478,1.2000000000000142,11.700000000000006,22.700000000000003,3.224999999999998,88.58333333333333,0.2103670109372478
RP_Talhao_Central,2024-07-06,20.908333333333335,28.3,14.7,0.0,3.98,0.29091666666666666,190.45833333333334,0.2103670109372478,1.2000000000000142,11.700000000000006,22.200000000000003,2.908333333333335,89.03333333333333,0.2103670109372478
RP_Talhao_Central,2024-07-07,22.070833333333336,29.3,14.9,0.0,3.97,0.2875,178.33333333333334,0.2103670109372478,1.2000000000000142,11.700000000000006,22.200000000000003,4.070833333333336,90.52916666666667,0.2103670109372478
RP_Talhao_Central,2024-07-08,21.729166666666668,29.0,14.7,0.0,3.8,0.2866666666666666,188.75,0.2103670109372478,1.2000000000000142,11.700000000000006,15.2,3.729166666666668,91.87500000000001,0.2103670109372478
RP_Talhao_Central,2024-07-09,20.724999999999998,27.5,15.6,0.0,3.17,0.286,164.95833333333334,0.2103670109372478,1.2000000000000142,11.700000000000006,14.7,2.724999999999998,91.82916666666667,0.2103670109372478
RP_Talhao_Central,2024-07-10,20.479166666666668,27.3,15.1,0.4,3.19,0.28591666666666665,179.20833333333334,0.2103670109372478,1.6000000000000143,12.100000000000007,14.1,2.479166666666668,91.95833333333334,0.2103670109372478
RP_Talhao_Central,2024-07-11,22.858333333333334,31.2,16.6,0.0,3.81,0.28533333333333327,177.41666666666666,0.2103670109372478,1.6000000000000143,12.100000000000007,13.7,4.858333333333334,94.09583333333335,0.2103670109372478
RP_Talhao_Central,2024-07-12,22.59583333333333,29.7,16.0,0.0,3.98,0.285,192.16666666666666,0.2103670109372478,1.6000000000000143,12.100000000000007,13.6,4.595833333333331,95.99583333333334,0.2103670109372478
RP_Talhao_Central,2024-07-13,21.429166666666664,27.3,16.9,0.0,4.06,0.2844583333333333,193.25,0.2103670109372478,1.6000000000000143,12.100000000000007,13.2,3.4291666666666636,97.51666666666667,0.2103670109372478
RP_Talhao_Central,2024-07-14,20.6375,27.6,15.2,0.0,3.96,0.284,197.125,0.2103670109372478,1.6000000000000143,12.100000000000007,13.2,2.6374999999999993,97.28750000000001,0.2103670109372478
